player_id,first_name,last_name,birthdate,school,country,height,weight,season_experience,jersey_number,roster_status,start_year,end_year,draft_year
1628421,Devin,Robinson,1995-03-07,Florida,USA,6-8,200,3,7,Inactive,2017,2018,2017
1628427,Vlatko,Cancar,1997-04-10,San Pablo Burgos,Slovenia,6-8,236,4,31,Active,2019,2023,2017
1628429,Charles,Cooke,1994-07-01,University of Dayton,USA,6-5,196,2,4,Inactive,2017,2017,0
1628430,Nigel,Williams-Goss,1994-09-16,Gonzaga,USA,6-2,190,2,0,Inactive,2019,2019,2017
1628439,Isaiah,Hicks,1994-07-24,North Carolina,USA,6-9,230,3,4,Inactive,2017,2018,0
1628444,Jabari,Bird,1994-07-03,California,USA,6-6,198,2,26,Inactive,2017,2017,2017
1628449,Chris,Boucher,1993-01-11,Oregon,Saint Lucia,6-9,200,6,25,Active,2017,2023,0
1628455,Mike,James,1990-08-18,Lamar,USA,6-1,175,3,55,Inactive,2017,2020,0
1628463,Tyler,Cavanaugh,1994-02-09,George Washington,USA,6-9,238,3,34,Inactive,2017,2018,0
1628464,Daniel,Theis,1992-04-04,Brose Bamberg,Germany,6-8,245,6,27,Active,2017,2023,0
1628467,Maxi,Kleber,1992-01-29,Bayern Munich,Germany,6-10,240,6,42,Active,2017,2023,0
1628469,Antonio,Blakeney,1996-10-04,Louisiana State,USA,6-4,192,3,9,Inactive,2017,2018,0
1628470,Torrey,Craig,1990-12-19,South Carolina Upstate,USA,6-7,221,6,0,Active,2017,2023,0
1628493,Mangok,Mathiang,1992-10-08,Louisville,Australia,6-10,230,1,9,Inactive,2017,2017,0
1628495,Milton,Doyle,1993-10-31,Loyola (IL),USA,6-4,180,2,14,Inactive,2017,2017,2017
1628500,Ben,Moore,1995-05-13,Southern Methodist,USA,6-8,220,2,26,Inactive,2017,2018,0
1628502,Nigel,Hayes,1994-12-16,Wisconsin,USA,6-7,254,1,40,Inactive,2017,2017,0
1628503,Jamel,Artis,1993-01-12,Pittsburgh,USA,6-7,213,2,0,Inactive,2017,2017,0
1628505,Troy,Caupain,1995-11-29,Cincinnati,USA,6-4,210,2,3,Inactive,2018,2018,0
1628510,Andrew,White III,1993-06-16,Syracuse,USA,6-7,210,2,4,Inactive,2017,2017,2017
1628513,Naz,Mitrou-Long,1993-08-03,Iowa State,Canada,6-3,218,4,15,Inactive,2017,2019,0
1628571,Erik,McCree,1993-12-20,Louisiana Tech,USA,6-8,225,1,21,Inactive,2017,2017,0
1628578,Amida,Brimah,1994-02-11,Connecticut,USA,6-10,230,2,37,Inactive,2020,2020,0
1628656,Billy,Garrett,1994-10-16,DePaul,USA,6-6,215,2,3,Inactive,2018,2018,0
1628935,Aaron,Jackson,1986-05-06,Duquesne,USA,6-3,183,1,5,Inactive,2017,2017,0
1628959,Rawle,Alkins,1997-10-29,Arizona,USA,6-5,225,2,20,Inactive,2018,2018,0
1628960,Grayson,Allen,1995-10-08,Duke,USA,6-4,198,5,12,Active,2018,2023,2018
1628961,Kostas,Antetokounmpo,1997-11-20,University of Dayton,Greece,6-10,200,4,37,Inactive,2018,2020,2018
1628962,Udoka,Azubuike,1999-09-17,Kansas,Nigeria,6-11,270,3,20,Active,2020,2023,2020
1628963,Marvin,Bagley III,1999-03-14,Duke,USA,6-10,235,5,35,Active,2018,2023,2018
1628969,Mikal,Bridges,1996-08-30,Villanova,USA,6-6,209,5,1,Active,2018,2023,2018
1628970,Miles,Bridges,1998-03-21,Michigan State,USA,6-7,225,4,0,Active,2018,2023,2018
1628971,Bruce,Brown,1996-08-15,Miami,USA,6-4,202,5,11,Active,2018,2023,2018
1628972,Troy,Brown Jr.,1999-07-28,Oregon,USA,6-7,215,5,7,Active,2018,2023,2018
1628973,Jalen,Brunson,1996-08-31,Villanova,USA,6-2,190,5,11,Active,2018,2023,2018
1628975,Jevon,Carter,1995-09-14,West Virginia,USA,6-1,200,5,5,Active,2018,2023,2018
1628976,Wendell,Carter Jr.,1999-04-16,Duke,USA,6-10,270,5,34,Active,2018,2023,2018
1628977,Hamidou,Diallo,1998-07-31,Kentucky,USA,6-5,202,5,6,Active,2018,2023,2018
1628978,Donte,DiVincenzo,1997-01-31,Villanova,USA,6-4,203,5,0,Active,2018,2023,2018
1628979,Trevon,Duval,1998-08-03,Duke,USA,6-2,189,2,0,Inactive,2018,2018,0
1628980,Jacob,Evans,1997-06-18,Cincinnati,USA,6-4,210,3,12,Inactive,2018,2019,2018
1628981,Bruno,Fernando,1998-08-15,Maryland,Angola,6-10,240,4,0,Active,2019,2023,2019
1628982,Melvin,Frazier Jr.,1996-08-30,Tulane,USA,6-5,215,4,6,Inactive,2018,2021,2018
1628983,Shai,Gilgeous-Alexander,1998-07-12,Kentucky,Canada,6-6,195,5,2,Active,2018,2023,2018
1628984,Devonte',Graham,1995-02-22,Kansas,USA,6-1,195,5,4,Active,2018,2023,2018
1628987,Kevin,Hervey,1996-07-09,Texas-Arlington,USA,6-9,230,2,15,Inactive,2019,2019,2018
1628988,Aaron,Holiday,1996-09-30,UCLA,USA,6-0,185,5,3,Active,2018,2023,2018
1628991,Jaren,Jackson Jr.,1999-09-15,Michigan State,USA,6-10,242,5,13,Active,2018,2023,2018
1628995,Kevin,Knox II,1999-08-11,Kentucky,USA,6-7,215,5,11,Active,2018,2023,2018
1628997,Caleb,Martin,1995-09-28,Nevada,USA,6-5,205,4,16,Active,2019,2023,0
1628998,Cody,Martin,1995-09-28,Nevada,USA,6-6,205,4,11,Active,2019,2023,2019
1628999,Yante,Maten,1996-08-14,Georgia,USA,6-8,240,2,0,Inactive,2018,2018,2018
1629001,De'Anthony,Melton,1998-05-28,Southern California,USA,6-2,200,5,8,Active,2018,2023,2018
1629002,Chimezie,Metu,1997-03-22,Southern California,USA,6-9,225,5,7,Active,2018,2023,2018
1629003,Shake,Milton,1996-09-26,Southern Methodist,USA,6-5,205,5,18,Active,2018,2023,2018
1629004,Svi,Mykhailiuk,1997-06-10,Kansas,Ukraine,6-7,205,5,17,Active,2018,2023,2018
1629006,Josh,Okogie,1998-09-01,Georgia Tech,Nigeria,6-4,213,5,2,Active,2018,2023,2018
1629007,Jontay,Porter,1999-11-15,Missouri,USA,6-11,240,2,4,Inactive,2019,2020,0
1629011,Mitchell,Robinson,1998-04-01,Western Kentucky,USA,7-0,240,5,23,Active,2018,2023,2018
1629013,Landry,Shamet,1997-03-13,Wichita State,USA,6-4,190,5,14,Active,2018,2023,2018
1629014,Anfernee,Simons,1999-06-08,Edgewater HS (FL),USA,6-3,181,5,1,Active,2018,2023,2018
1629015,Zhaire,Smith,1999-06-04,Texas Tech,USA,6-3,205,3,5,Inactive,2018,2019,2018
1629016,Omari,Spellman,1997-07-21,Villanova,USA,6-8,245,3,14,Inactive,2018,2019,2018
1629020,Jarred,Vanderbilt,1999-04-03,Kentucky,USA,6-8,214,5,2,Active,2018,2023,2018
1629022,Lonnie,Walker IV,1998-12-14,Miami,USA,6-4,204,5,4,Active,2018,2023,2018
1629027,Trae,Young,1998-09-19,Oklahoma,USA,6-1,164,5,11,Active,2018,2023,2018
1629028,Deandre,Ayton,1998-07-23,Arizona,Bahamas,7-0,250,5,22,Active,2018,2023,2018
1629029,Luka,Doncic,1999-02-28,Real Madrid,Slovenia,6-7,230,5,77,Active,2018,2023,2018
1629033,Theo,Pinson,1995-11-05,North Carolina,USA,6-7,212,5,1,Active,2018,2023,0
1629035,Carsen,Edwards,1998-03-12,Purdue,USA,5-11,200,4,4,Inactive,2019,2021,2019
1629045,Bonzie,Colson,1996-01-12,Notre Dame,USA,6-6,225,2,50,Inactive,2018,2018,0
1629048,Goga,Bitadze,1999-07-20,Mega Basket,Georgia,6-11,250,4,88,Active,2019,2023,2019
1629052,Oshae,Brissett,1998-06-20,Syracuse,Canada,6-7,210,4,12,Active,2019,2023,0
1629053,Vincent,Edwards,1996-04-05,Purdue,USA,6-8,225,2,12,Inactive,2018,2018,2018
1629055,Donte,Grantham,1995-03-19,Clemson,USA,6-8,215,2,15,Inactive,2018,2018,2018
1629056,Terence,Davis,1997-05-16,Mississippi,USA,6-4,201,4,3,Active,2019,2023,0
1629057,Robert,Williams III,1997-10-17,Texas A&M,USA,6-9,237,5,44,Active,2018,2023,2018
1629058,Dzanan,Musa,1999-05-08,Cedevita,Bosnia and Herzegovina,6-9,217,3,13,Inactive,2018,2019,2018
1629059,Elie,Okobo,1997-10-23,Elan Bearnais,France,6-3,190,3,2,Inactive,2018,2019,2018
1629060,Rui,Hachimura,1998-02-08,Gonzaga,Japan,6-8,230,4,28,Active,2019,2023,2019
1629061,Deng,Adel,1997-02-01,Louisville,South Sudan,6-7,200,2,32,Inactive,2018,2018,2018
1629065,Ky,Bowman,1997-06-16,Boston College,USA,6-1,187,2,12,Inactive,2019,2019,0
1629067,Isaac,Bonga,1999-11-08,Skyliners Frankfurt,Germany,6-8,180,5,17,Inactive,2018,2021,2018
1629083,Arnoldas,Kulboka,1998-01-04,,Lithuania,6-10,209,2,98,Inactive,2021,2021,2018
1629091,Elijah,Bryant,1995-04-19,Brigham Young,USA,6-5,210,2,3,Inactive,2020,2020,0
1629094,Marcus,Derrickson,1996-02-01,Georgetown,USA,6-7,249,2,32,Inactive,2018,2018,0
1629102,Brandon,Sampson,1997-05-01,Louisiana State,USA,6-5,184,2,44,Inactive,2018,2018,2018
1629111,Jock,Landale,1995-10-25,St. Mary's,Australia,6-11,255,2,11,Active,2021,2023,0
1629116,Angel,Delgado,1994-11-20,Seton Hall,Dominican Republic,6-10,245,2,31,Inactive,2018,2018,2018
1629117,Wenyen,Gabriel,1997-03-26,Kentucky,South Sudan,6-9,205,4,35,Active,2018,2023,0
1629118,Thomas,Welsh,1996-02-03,UCLA,USA,7-0,255,2,45,Inactive,2018,2018,2018
1629129,Trevon,Bluiett,1994-11-04,Xavier,USA,6-6,198,2,5,Inactive,2018,2018,2018
1629130,Duncan,Robinson,1994-04-22,Michigan,USA,6-7,215,5,55,Active,2018,2023,0
1629134,Kendrick,Nunn,1995-08-03,Oakland,USA,6-3,190,3,20,Active,2018,2023,0
1629140,Johnathan,Williams,1995-05-22,Gonzaga,USA,6-9,228,3,19,Inactive,2018,2019,0
1629151,Ryan,Broekhoff,1990-08-23,Valparaiso,Australia,6-6,215,3,45,Inactive,2018,2019,0
1629162,Jordan,McLaughlin,1996-04-09,Southern California,USA,6-0,185,4,6,Active,2019,2023,0
1629164,Brandon,Goodwin,1995-10-02,Florida Gulf Coast,USA,6-0,180,5,0,Inactive,2018,2021,0
1629185,Chris,Chiozza,1995-11-21,Florida,USA,5-11,175,5,2,Inactive,2018,2021,0
1629216,Gabe,Vincent,1996-06-14,California-Santa Barbara,USA,6-2,200,4,2,Active,2019,2023,0
1629234,Drew,Eubanks,1997-02-01,Oregon State,USA,6-10,245,5,24,Active,2018,2023,0
1629308,Juan,Toscano-Anderson,1993-04-10,Marquette,USA,6-6,209,4,95,Active,2019,2023,0
1629312,Haywood,Highsmith,1996-12-09,Wheeling Jesuit,USA,6-5,220,3,24,Active,2018,2023,2018
1629341,Tarik,Phillip,1993-08-10,West Virginia,USA,6-3,195,2,22,Inactive,2018,2018,0
1629346,Alen,Smailagic,2000-08-18,Beko,Serbia,6-10,215,3,6,Inactive,2019,2020,2019
1629353,Isaac,Humphries,1998-01-05,Kentucky,Australia,7-0,260,2,8,Inactive,2018,2018,2017
1629541,Dairis,Bertans,1989-09-09,Olimpia Milano,Latvia,6-4,200,2,9,Inactive,2018,2018,0
1629598,Chris,Clemons,1997-07-23,Campbell University,USA,5-9,180,2,3,Inactive,2019,2019,0
1629603,Mamadi,Diakite,1997-01-21,Virginia,Guinea,6-9,228,3,21,Active,2020,2023,0
1629604,CJ,Elleby,2000-06-16,Washington State,USA,6-6,200,3,16,Inactive,2020,2021,2020
1629607,Jared,Harper,1997-09-14,Auburn,USA,5-10,175,4,2,Inactive,2019,2021,0
1629608,Dewan,Hernandez,1996-12-09,Miami (FL),USA,6-10,235,2,20,Inactive,2019,2019,2019
1629610,DaQuan,Jeffries,1997-08-30,Tulsa,USA,6-5,222,4,8,Active,2019,2023,0
1629611,Terance,Mann,1996-10-18,Florida State,USA,6-5,215,4,14,Active,2019,2023,2019
1629619,Myles,Powell,1997-07-07,Seton Hall,USA,6-2,195,2,5,Inactive,2021,2021,0
1629621,Marial,Shayok,1995-07-26,Iowa State,Canada,6-5,198,2,35,Inactive,2019,2019,2019
1629622,Max,Strus,1996-03-28,DePaul,USA,6-5,215,4,31,Active,2019,2023,0
1629623,Lindell,Wigginton,1998-03-28,Iowa State,Canada,6-1,189,2,28,Active,2021,2023,2019
1629624,Kenny,Wooten,1998-04-17,Oregon,USA,6-8,235,1,45,Inactive,2019,2019,0
1629625,Justin,Wright-Foreman,1997-10-27,Hofstra,USA,6-0,190,2,3,Inactive,2019,2019,2019
1629626,Bol,Bol,1999-11-16,Oregon,Sudan,7-2,220,4,10,Active,2019,2023,2019
1629627,Zion,Williamson,2000-07-06,Duke,USA,6-6,284,3,1,Active,2019,2023,2019
1629628,RJ,Barrett,2000-06-14,Duke,Canada,6-6,214,4,9,Active,2019,2023,2019
1629629,Cam,Reddish,1999-09-01,Duke,USA,6-7,217,4,5,Active,2019,2023,2019
1629630,Ja,Morant,1999-08-10,Murray State,USA,6-2,174,4,12,Active,2019,2023,2019
1629631,De'Andre,Hunter,1997-12-02,Virginia,USA,6-8,221,4,12,Active,2019,2023,2019
1629632,Coby,White,2000-02-16,North Carolina,USA,6-5,195,4,0,Active,2019,2023,2019
1629634,Brandon,Clarke,1996-09-19,Gonzaga,Canada,6-8,215,4,15,Active,2019,2023,2019
1629636,Darius,Garland,2000-01-26,Vanderbilt,USA,6-1,192,4,10,Active,2019,2023,2019
1629637,Jaxson,Hayes,2000-05-23,Texas,USA,7-0,220,4,10,Active,2019,2023,2019
1629638,Nickeil,Alexander-Walker,1998-09-02,Virginia Tech,Canada,6-5,205,4,9,Active,2019,2023,2019
1629641,Romeo,Langford,1999-10-25,Indiana,USA,6-5,216,4,35,Active,2019,2023,2019
1629642,Nassir,Little,2000-02-11,North Carolina,USA,6-5,220,4,10,Active,2019,2023,2019
1629645,Kevin,Porter Jr.,2000-05-04,Southern California,USA,6-4,203,4,3,Active,2019,2023,2019
1629646,Charles,Bassey,2000-10-28,Western Kentucky,Nigeria,6-9,230,2,28,Active,2021,2023,2021
1629647,Darius,Bazley,2000-06-12,Princeton HS (OH),USA,6-9,216,4,55,Active,2019,2023,2019
1629649,Ignas,Brazdeikis,1999-01-08,Michigan,Canada,6-6,221,4,17,Inactive,2019,2021,2019
1629651,Nic,Claxton,1999-04-17,Georgia,USA,6-11,215,4,33,Active,2019,2023,2019
1629652,Luguentz,Dort,1999-04-19,Arizona State,Canada,6-4,220,4,5,Active,2019,2023,0
1629655,Daniel,Gafford,1998-10-01,Arkansas,USA,6-10,234,4,21,Active,2019,2023,2019
1629656,Quentin,Grimes,2000-05-08,Houston,USA,6-5,210,2,6,Active,2021,2023,2021
1629659,Talen,Horton-Tucker,2000-11-25,Iowa State,USA,6-4,234,4,0,Active,2019,2023,2019
1629660,Ty,Jerome,1997-07-08,Virginia,USA,6-5,195,4,10,Active,2019,2023,2019
1629661,Cameron,Johnson,1996-03-03,North Carolina,USA,6-8,210,4,2,Active,2019,2023,2019
1629663,Louis,King,1999-04-06,Oregon,USA,6-7,205,4,23,Active,2019,2023,0
1629667,Jalen,McDaniels,1998-01-31,San Diego State,USA,6-9,205,4,7,Active,2019,2023,2019
1629669,Jaylen,Nowell,1999-07-09,Washington,USA,6-4,201,4,4,Active,2019,2023,2019
1629670,Jordan,Nwora,1998-09-09,Louisville,USA,6-9,225,3,13,Active,2020,2023,2020
1629672,Eric,Paschall,1996-11-04,Villanova,USA,6-6,255,4,0,Inactive,2019,2021,2019
1629673,Jordan,Poole,1999-06-19,Michigan,USA,6-4,194,4,3,Active,2019,2023,2019
1629674,Neemias,Queta,1999-07-13,Utah State,Portugal,7-0,248,2,88,Active,2021,2023,2021
1629675,Naz,Reid,1999-08-26,Louisiana State,USA,6-9,264,4,11,Active,2019,2023,0
1629676,Isaiah,Roby,1998-02-03,Nebraska,USA,6-8,230,4,18,Active,2019,2023,2019
1629677,Luka,Samanic,2000-01-09,Union Olimpija,Croatia,6-10,227,3,19,Active,2019,2023,2019
1629678,Admiral,Schofield,1997-03-30,Tennessee,United Kingdom,6-5,241,3,25,Active,2019,2023,2019
1629680,Matisse,Thybulle,1997-03-04,Washington,USA,6-5,201,4,4,Active,2019,2023,2019
1629684,Grant,Williams,1998-11-30,Tennessee,USA,6-6,236,4,12,Active,2019,2023,2019
1629685,Dylan,Windler,1996-09-22,Belmont,USA,6-7,196,3,9,Active,2019,2023,2019
1629690,Adam,Mokoka,1998-07-18,Mega Basket,France,6-4,190,3,20,Inactive,2019,2020,0
1629712,Didi,Louzada,1999-07-02,,Brazil,6-5,188,3,35,Inactive,2020,2021,2019
1629713,Justin,James,1997-01-24,Wyoming,USA,6-7,190,3,10,Inactive,2019,2020,2019
1629717,Armoni,Brooks,1998-06-05,Houston,USA,6-3,195,3,1,Inactive,2020,2021,2019
1629718,Charlie,Brown Jr.,1997-02-02,St. Joseph's (PA),USA,6-6,199,4,16,Inactive,2019,2021,0
1629719,Devontae,Cacok,1996-10-08,UNC-Wilmington,USA,6-7,240,4,18,Inactive,2019,2021,0
1629723,John,Konchar,1996-03-22,Indiana-Purdue Fort Wayne,USA,6-5,210,4,46,Active,2019,2023,0
1629724,Vic,Law,1995-12-19,Northwestern,USA,6-7,201,2,23,Inactive,2019,2019,0
1629725,Jeremiah,Martin,1996-06-19,Memphis,USA,6-2,185,3,3,Inactive,2019,2020,0
1629726,Garrison,Mathews,1996-10-24,Lipscomb,USA,6-6,215,4,25,Active,2019,2023,0
1629730,Rayjon,Tucker,1997-09-24,Arkansas-Little Rock,USA,6-3,209,4,59,Inactive,2019,2021,0
1629731,Dean,Wade,1996-11-20,Kansas State,USA,6-9,228,4,32,Active,2019,2023,0
1629734,Kyle,Alexander,1996-10-21,Tennessee,Canada,6-10,216,2,17,Inactive,2019,2019,0
1629739,William,Howard,1993-10-25,Limoges,France,6-8,207,2,52,Inactive,2019,2019,0
1629740,Nicolo,Melli,1991-01-26,,Italy,6-9,236,3,44,Inactive,2019,2020,0
1629744,Matt,Thomas,1994-08-04,Iowa State,USA,6-3,190,4,21,Inactive,2019,2021,0
1629750,Javonte,Green,1993-07-23,Radford,USA,6-5,205,4,24,Active,2019,2023,0
1629752,Juwan,Morgan,1997-04-17,Indiana,USA,6-7,232,4,16,Inactive,2019,2021,0
1629833,Keljin,Blevins,1995-11-24,Montana State,USA,6-4,200,3,21,Inactive,2020,2021,2019
1629875,Xavier,Moon,1995-01-02,Morehead State,USA,6-0,165,2,15,Active,2021,2023,0
1629962,Devin,Cannady,1996-05-21,Princeton,USA,6-2,183,3,30,Inactive,2020,2021,2019
1630162,Anthony,Edwards,2001-08-05,Georgia,USA,6-4,225,3,1,Active,2020,2023,2020
1630163,LaMelo,Ball,2001-08-22,Illawarra,USA,6-7,180,3,1,Active,2020,2023,2020
1630164,James,Wiseman,2001-03-31,Memphis,USA,7-0,240,2,13,Active,2020,2023,2020
1630165,Killian,Hayes,2001-07-27,Ratiopharm Ulm,France,6-5,195,3,7,Active,2020,2023,2020
1630167,Obi,Toppin,1998-03-04,Dayton,USA,6-9,220,3,1,Active,2020,2023,2020
1630168,Onyeka,Okongwu,2000-12-11,Southern California,USA,6-9,240,3,17,Active,2020,2023,2020
1630169,Tyrese,Haliburton,2000-02-29,Iowa State,USA,6-5,185,3,0,Active,2020,2023,2020
1630171,Isaac,Okoro,2001-01-26,Auburn,USA,6-5,225,3,35,Active,2020,2023,2020
1630172,Patrick,Williams,2001-08-26,Florida State,USA,6-7,215,3,44,Active,2020,2023,2020
1630173,Precious,Achiuwa,1999-09-19,Memphis,Nigeria,6-8,225,3,5,Active,2020,2023,2020
1630174,Aaron,Nesmith,1999-10-16,Vanderbilt,USA,6-5,215,3,23,Active,2020,2023,2020
1630175,Cole,Anthony,2000-05-15,North Carolina,USA,6-3,185,3,50,Active,2020,2023,2020
1630176,Vernon,Carey Jr.,2001-02-25,Duke,USA,6-10,270,3,13,Active,2020,2023,2020
1630177,Theo,Maledon,2001-06-12,Asvel,France,6-5,175,3,9,Active,2020,2023,2020
1630179,Tyrell,Terry,2000-09-28,Stanford,USA,6-2,160,3,3,Inactive,2020,2021,2020
1630180,Saddiq,Bey,1999-04-09,Villanova,USA,6-7,215,3,41,Active,2020,2023,2020
1630181,R.J.,Hampton,2001-02-07,,USA,6-4,175,4,14,Inactive,2020,2022,2020
1630182,Josh,Green,2000-11-16,Arizona,Australia,6-7,200,3,8,Active,2020,2023,2020
1630185,Nico,Mannion,2001-03-14,Arizona,Italy,6-2,190,2,2,Inactive,2020,2020,2020
1630188,Jalen,Smith,2000-03-16,Maryland,USA,6-9,215,3,25,Active,2020,2023,2020
1630189,Tyler,Bey,1998-02-10,Colorado,USA,6-7,215,2,2,Inactive,2020,2020,2020
1630191,Isaiah,Stewart,2001-05-22,Washington,USA,6-8,250,3,28,Active,2020,2023,2020
1630192,Zeke,Nnaji,2001-01-09,Arizona,USA,6-9,240,3,22,Active,2020,2023,2020
1630193,Immanuel,Quickley,1999-06-17,Kentucky,USA,6-2,190,3,5,Active,2020,2023,2020
1630197,Aleksej,Pokusevski,2001-12-26,Olympiacos,Serbia,7-0,210,3,17,Active,2020,2023,2020
1630200,Tre,Jones,2000-01-08,Duke,USA,6-1,185,3,33,Active,2020,2023,2020
1630202,Payton,Pritchard,1998-01-28,Oregon,USA,6-1,195,3,11,Active,2020,2023,2020
1630203,Grant,Riller,1997-02-08,College of Charleston,USA,6-2,190,2,7,Inactive,2020,2020,2020
1630205,Lamar,Stevens,1997-07-09,Penn State,USA,6-6,230,3,8,Active,2020,2023,0
1630208,Nick,Richards,1997-11-29,Kentucky,Jamaica,7-0,245,3,4,Active,2020,2023,2020
1630209,Omer,Yurtseven,1998-06-19,Georgetown,Turkey,6-11,275,2,77,Active,2020,2023,0
1630210,Markus,Howard,1999-03-03,Marquette,USA,5-10,175,3,0,Inactive,2020,2021,0
1630214,Xavier,Tillman,1999-01-12,Michigan State,USA,6-7,245,3,2,Active,2020,2023,2020
1630215,Jared,Butler,2000-08-25,Baylor,USA,6-3,193,2,14,Active,2021,2023,2021
1630216,Cassius,Winston,1998-02-28,Michigan State,USA,6-1,185,3,5,Inactive,2020,2021,2020
1630217,Desmond,Bane,1998-06-25,TCU,USA,6-5,215,3,22,Active,2020,2023,2020
1630218,Robert,Woodard II,1999-09-22,Mississippi State,USA,6-6,235,3,28,Inactive,2020,2021,2020
1630221,Josh,Hall,2000-10-08,,USA,6-9,190,2,15,Inactive,2020,2020,0
1630222,Mason,Jones,1998-07-21,Arkansas,USA,6-4,200,3,40,Inactive,2020,2021,0
1630224,Jalen,Green,2002-02-09,NBA G League Ignite,USA,6-4,186,2,4,Active,2021,2023,2021
1630225,Isaiah,Todd,2001-10-17,NBA G League Ignite,USA,6-9,219,2,14,Active,2021,2023,2021
1630227,Daishen,Nix,2002-02-13,,USA,6-4,226,3,15,Inactive,2021,2022,0
1630230,Naji,Marshall,1998-01-24,Xavier,USA,6-7,220,3,8,Active,2020,2023,0
1630231,Kenyon,Martin Jr.,2001-01-06,IMG Academy (FL),USA,6-7,215,3,6,Active,2020,2023,2020
1630234,Ty-Shon,Alexander,1998-07-16,Creighton,USA,6-3,195,2,0,Inactive,2020,2020,0
1630235,Trent,Forrest,1998-06-12,Florida State,USA,6-4,210,3,2,Active,2020,2023,0
1630237,Anthony,Lamb,1998-01-20,Vermont,USA,6-6,227,3,40,Active,2020,2023,0
1630238,Malik,Fitts,1997-07-04,,USA,6-5,230,3,8,Inactive,2020,2021,0
1630240,Saben,Lee,1999-06-23,Vanderbilt,USA,6-2,183,3,38,Active,2020,2023,2020
1630241,Sam,Merrill,1996-05-15,Utah State,USA,6-4,205,3,20,Active,2020,2023,2020
1630245,Ayo,Dosunmu,2000-01-17,Illinois,USA,6-5,200,2,12,Active,2021,2023,2021
1630249,Vit,Krejci,2000-06-19,Zaragoza,Czech Republic,6-8,195,2,27,Active,2021,2023,2020
1630250,Marko,Simonovic,1999-10-15,Mega Basket,Montenegro,7-0,220,2,19,Active,2021,2023,2020
1630253,Sean,McDermott,1996-11-03,Butler,USA,6-6,195,2,30,Inactive,2020,2020,0
1630256,Jae'Sean,Tate,1995-10-28,Ohio State,USA,6-5,230,3,8,Active,2020,2023,0
1630264,Anthony,Gill,1992-10-17,Virginia,USA,6-8,230,3,16,Active,2020,2023,0
1630268,Nate,Darling,1998-08-30,Delaware,Canada,6-6,200,2,30,Inactive,2020,2020,0
1630270,Xavier,Sneed,1997-12-21,Kansas State,USA,6-5,215,2,19,Active,2021,2023,0
1630284,Kevon,Harris,1997-06-24,Stephen F. Austin,USA,6-6,216,1,7,Active,2022,2023,0
1630288,Jeff,Dowtin Jr.,1997-05-10,Rhode Island,USA,6-3,177,2,20,Active,2021,2023,0
1630314,Brandon,Williams,1999-11-22,Arizona,USA,6-2,190,2,8,Inactive,2021,2021,0
1630322,Lindy,Waters III,1997-07-28,Oklahoma State,USA,6-6,210,2,12,Active,2021,2023,0
1630492,Luca,Vildoza,1995-08-11,Baskonia,Argentina,6-3,190,2,6,Inactive,2020,2021,0
1630526,Jeremiah,Robinson-Earl,2000-11-03,Villanova,USA,6-8,240,2,50,Active,2021,2023,2021
1630527,Brandon,Boston Jr.,2001-11-28,Kentucky,USA,6-6,188,2,4,Active,2021,2023,2021
1630528,Josh,Christopher,2001-12-08,Arizona State,USA,6-4,215,2,9,Active,2021,2023,2021
1630529,Herbert,Jones,1998-10-06,Alabama,USA,6-7,206,2,5,Active,2021,2023,2021
1630530,Trey,Murphy III,2000-06-18,Virginia,USA,6-8,206,2,25,Active,2021,2023,2021
1630531,Jaden,Springer,2002-09-25,Tennessee,USA,6-4,202,2,11,Active,2021,2023,2021
1630533,Ziaire,Williams,2001-09-12,Stanford,USA,6-9,185,2,8,Active,2021,2023,2021
1630534,Ochai,Agbaji,2000-04-20,Kansas,USA,6-5,215,1,30,Active,2022,2023,2022
1630536,Sharife,Cooper,2001-06-11,Auburn,USA,6-1,176,2,2,Inactive,2021,2021,2021
1630537,Chris,Duarte,1997-06-13,Oregon,Dominican Republic,6-5,190,2,3,Active,2021,2023,2021
1630538,Bones,Hyland,2000-09-14,Virginia Commonwealth,USA,6-2,169,2,5,Active,2021,2023,2021
1630539,Kai,Jones,2001-01-19,Texas,Bahamas,6-11,221,2,23,Active,2021,2023,2021
1630540,Miles,McBride,2000-09-08,West Virginia,USA,6-2,195,2,2,Active,2021,2023,2021
1630541,Moses,Moody,2002-05-31,Arkansas,USA,6-5,211,2,4,Active,2021,2023,2021
1630543,Isaiah,Jackson,2002-01-10,Kentucky,USA,6-9,205,2,22,Active,2021,2023,2021
1630544,Tre,Mann,2001-02-03,Florida,USA,6-3,178,2,23,Active,2021,2023,2021
1630548,Johnny,Juzang,2001-03-17,UCLA,USA,6-6,209,1,33,Active,2022,2023,0
1630550,JT,Thor,2002-08-26,Auburn,USA,6-9,203,2,21,Active,2021,2023,2021
1630551,Justin,Champagnie,2001-06-29,Pittsburgh,USA,6-6,206,2,99,Active,2021,2023,0
1630552,Jalen,Johnson,2001-12-18,Duke,USA,6-8,219,2,1,Active,2021,2023,2021
1630553,Keon,Johnson,2002-03-10,Tennessee,USA,6-3,185,2,6,Active,2021,2023,2021
1630554,Jason,Preston,1999-08-10,Ohio,USA,6-3,181,1,17,Active,2021,2023,2021
1630557,Corey,Kispert,1999-03-03,Gonzaga,USA,6-6,224,2,24,Active,2021,2023,2021
